385,5,946,750,950,3169,1255
386,4,3536,2436,1678,948,
387,2,656,1968,,,
388,1,2206,,,,
389,5,3660,436,3438,3802,1324
390,3,3056,2511,3784,,
391,3,541,1246,2144,,
392,2,3586,3027,,,
393,4,2933,65,3112,1906,
394,4,1091,3932,648,3528,
395,3,1288,333,1582,,
396,3,588,1615,2813,,
397,5,410,1931,2239,509,2149
398,4,1886,1779,543,1455,
399,5,2055,3315,1814,3635,2791
400,2,978,2284,,,
401,5,1528,643,707,2246,1154
402,5,985,3235,1332,358,43
403,2,674,287,,,
404,2,890,602,,,
405,5,394,1851,2084,2967,1745
406,4,1878,3236,2380,3808,
407,1,3486,,,,
408,2,1358,3072,,,
409,3,3903,334,3878,,
410,3,2284,2004,2734,,
411,1,1207,,,,
412,1,1839,,,,
413,5,3498,2278,334,45,2446
414,3,3854,1438,500,,
415,5,521,335,333,318,1405
416,2,1636,3688,,,
417,4,3405,2592,3059,1838,
418,5,1992,2620,1688,1449,3239
419,3,3064,1202,2136,,
420,4,3671,1645,3125,3147,
421,3,2194,2271,2447,,
422,3,3840,3117,3394,,
423,5,3428,3411,2106,90,3858
424,5,2352,955,3537,3525,3807
425,4,3871,3252,710,3382,
426,1,222,,,,
427,5,3262,3928,133,2309,1163
428,1,1375,,,,
429,5,1891,2200,1829,3457,123
430,3,3024,2904,3168,,
431,2,601,3917,,,
432,4,2940,1246,2459,2128,
433,3,562,3199,1411,,
434,3,3649,1032,3700,,
435,3,2892,658,781,,
436,2,1124,2551,,,
437,2,2094,1230,,,
438,2,3624,3683,,,
439,1,483,,,,
440,3,3474,2825,3764,,
441,3,3583,1654,2123,,
442,3,3526,350,664,,
443,3,3590,3094,3005,,
444,2,1662,3073,,,
445,4,1287,3839,2404,1187,
446,2,1371,265,,,
447,4,2144,1527,566,790,
448,3,3204,3598,3863,,
449,1,2334,,,,
450,3,389,237,3118,,
451,3,2895,323,1079,,
452,2,1719,1518,,,
453,5,2764,2786,3742,2428,2940
454,5,3187,3418,2299,612,3726
455,4,283,3776,3729,2139,
456,1,2337,,,,
457,5,658,1529,1024,1803,2629
458,5,3505,548,3837,2029,383
459,1,1968,,,,
460,5,3274,1436,3355,2319,3886
461,3,3468,3895,2551,,
462,1,2426,,,,
463,1,997,,,,
464,4,1748,391,1256,565,
465,1,3000,,,,
466,5,109,1474,3605,3578,3853
467,3,310,1818,883,,
468,1,1493,,,,
469,2,448,1088,,,
470,3,1861,2234,1724,,
471,4,2654,774,1868,1651,
472,3,907,74,2077,,
473,4,3158,2274,336,820,
474,2,2423,2592,,,
475,5,2368,88,1310,1720,1098
476,1,1296,,,,
477,5,1653,3273,2245,2389,3577
478,3,1345,2986,953,,
479,1,3122,,,,
480,5,1720,1293,3395,3343,1071
481,4,2232,2198,3695,2820,
482,1,3893,,,,
483,5,358,3925,3904,134,1245
484,4,2621,1762,1767,2406,
485,1,3841,,,,
486,1,475,,,,
487,1,3530,,,,
488,4,206,2244,3034,2593,
489,3,1790,2817,76,,
490,1,2802,,,,
491,5,562,2894,330,363,2069
492,1,2263,,,,
493,1,1272,,,,
494,3,830,382,3614,,
495,2,1996,2771,,,
496,4,2006,2518,1036,1900,
497,4,2858,1663,2535,3444,
498,3,365,135,485,,
499,1,518,,,,
500,2,1414,462,,,
501,3,2510,526,1140,,
502,4,1281,1774,3192,2147,
503,3,1213,2966,2605,,
504,3,3642,1368,3476,,
505,2,3018,3526,,,
506,2,1632,3854,,,
507,5,3352,2282,156,2773,1162
508,5,55,2640,1485,1758,2146
509,3,462,1961,1005,,
510,3,2675,1145,741,,
511,3,95,2310,2622,,
512,1,1972,,,,
513,3,99,2767,3250,,
514,4,3572,3316,2252,3890,
515,3,2084,2194,583,,
516,3,2531,3286,1264,,
517,3,1016,1117,2321,,
518,4,1652,3270,3021,3290,
519,4,2689,3134,1,2093,
520,2,3822,1062,,,
521,2,2006,1162,,,
522,5,2003,2929,3654,1438,229
523,2,2097,2406,,,
524,3,2002,961,2562,,
525,2,1484,380,,,
526,2,3529,2471,,,
527,4,3358,3910,3600,1974,
528,5,78,794,3935,1538,1317
529,5,1825,2252,2283,893,393
530,3,1326,102,3495,,
531,4,1803,980,2159,3849,
532,3,939,335,2902,,
533,4,1261,3336,1682,3136,
534,4,2686,2579,2500,457,
535,2,1818,2858,,,
536,4,1177,1402,1956,498,
537,5,2908,889,793,1633,1350
538,1,3699,,,,
539,5,3765,1082,3738,2125,3899
540,5,2231,3835,3512,60,914
541,4,2926,690,1987,2418,
542,1,1164,,,,
543,1,482,,,,
544,2,3265,2919,,,
545,2,3812,363,,,
546,4,1709,179,875,1185,
547,5,3334,3130,2033,705,2348
548,1,982,,,,
549,5,1919,3463,240,708,1432
550,2,1610,3299,,,
551,1,3605,,,,
552,4,1224,2903,1933,2145,
553,2,1453,1916,,,
554,4,1691,896,2933,1972,
555,4,892,3318,1900,2617,
556,5,3585,1350,3798,3294,2458
557,3,1088,991,2572,,
558,4,2321,3494,110,1062,
559,5,1886,384,3051,3145,634
560,2,1827,3429,,,
561,4,1313,1025,3464,1936,
562,2,3783,561,,,
563,3,1606,2188,347,,
564,4,2910,496,1818,2977,
565,1,341,,,,
566,4,1081,191,1284,2327,
567,3,1285,65,416,,
568,2,3090,3170,,,
569,3,159,3937,3183,,
570,3,3250,3708,980,,
571,1,3568,,,,
572,3,1381,2281,2684,,
573,3,3936,455,2237,,
574,4,2601,3113,8,2129,
575,1,416,,,,
576,5,3586,1656,1711,2122,1367
577,2,3552,785,,,
578,3,346,2962,2664,,
579,2,1579,3145,,,
580,2,1037,1926,,,
581,4,1667,1493,620,1110,
582,5,1436,2897,3889,2583,1027
583,5,989,3403,884,3836,3132
584,1,735,,,,
585,4,236,3702,3416,1731,
586,1,1768,,,,
587,3,3860,468,2522,,
588,5,302,2164,2893,2530,2285
589,4,496,3125,3053,528,
590,1,3619,,,,
591,2,3129,963,,,
592,5,1433,2809,3854,1167,1628
593,2,1856,3724,,,
594,4,1584,1733,957,1344,
595,3,2473,625,259,,
596,2,222,3548,,,
597,3,1217,3061,1856,,
598,3,442,318,387,,
599,2,3009,3397,,,
600,2,2391,3586,,,
601,2,785,713,,,
602,1,2339,,,,
603,3,1509,2403,2935,,
604,4,208,1976,10,3753,
605,5,3443,2288,1252,2812,2669
606,2,2192,3604,,,
607,1,3791,,,,
608,4,3855,780,1012,2834,
609,1,804,,,,
610,1,3573,,,,
611,2,2453,3874,,,
612,1,2019,,,,
613,3,1657,1578,3407,,
614,5,2701,2294,2637,576,2289
615,1,1210,,,,
616,5,1270,3508,3035,63,3728
617,5,3197,73,426,143,3399
618,1,800,,,,
619,4,1897,3519,3575,504,
620,5,2880,2872,1560,1679,1595
621,5,349,2684,1674,2456,2703
622,1,3901,,,,
623,2,1569,1755,,,
624,2,588,320,,,
625,3,466,2311,3795,,
626,2,1251,3885,,,
627,1,1935,,,,
628,3,482,856,1257,,
629,2,1185,2369,,,
630,2,2119,2171,,,
631,3,3786,3105,2427,,
632,1,858,,,,
633,3,2237,1729,3853,,
634,3,2310,244,2189,,
635,3,862,2811,2185,,
636,2,3232,2967,,,
637,1,2067,,,,
638,3,3514,3435,1321,,
639,5,933,2141,2966,655,288
640,1,2118,,,,
641,2,1284,31,,,
642,5,2968,3825,1222,3798,2736
643,5,2179,3415,1947,741,3017
644,3,1327,3093,379,,
645,4,1878,3220,3246,2968,
646,1,1028,,,,
647,1,2962,,,,
648,1,1493,,,,
649,4,3291,1056,2389,2518,
650,2,3657,768,,,
651,5,13,1690,1630,3220,1556
652,4,3041,264,2274,1862,
653,5,249,1826,3623,95,1060
654,3,3474,1705,3487,,
655,5,1506,3542,1407,3778,3232
656,5,1134,2741,75,2320,541
657,4,3885,609,3135,1357,
658,2,3053,1070,,,
659,5,2161,2987,3829,78,1383
660,2,1122,2197,,,
661,5,3459,3407,844,2231,3566
662,5,1207,3433,3435,3296,3162
663,1,1782,,,,
664,1,285,,,,
665,3,3116,2984,2227,,
666,5,2669,3311,2511,2227,3514
667,5,385,2461,971,1991,3009
668,1,1055,,,,
669,3,3266,3146,3161,,
670,5,2350,1872,3596,2009,668
671,3,2943,3274,1093,,
672,1,696,,,,
673,1,2098,,,,
674,1,3852,,,,
675,5,1039,88,3776,1789,2104
676,3,3109,2864,384,,
677,5,1798,2351,506,3453,3129
678,2,601,2782,,,
679,1,2422,,,,
680,5,3891,2865,704,2665,2232
681,3,1470,3004,153,,
682,1,2020,,,,
683,1,1799,,,,
684,2,1881,490,,,
685,4,2568,1866,1461,3471,
686,1,3291,,,,
687,2,2693,3334,,,
688,3,3343,2972,1203,,
689,4,1755,1486,2831,3526,
690,1,1979,,,,
691,2,2919,2468,,,
692,1,224,,,,
693,2,221,2404,,,
694,2,2585,3206,,,
695,4,1163,964,3611,3211,
696,2,2320,3191,,,
697,5,1602,190,3360,1644,614
698,2,3474,2346,,,
699,2,3331,1364,,,
700,1,271,,,,
701,5,1978,1649,2157,3190,3197
702,3,700,3675,397,,
703,3,293,1228,1958,,
704,5,1410,352,3141,3309,2996
705,3,3778,1290,188,,
706,3,3267,900,3597,,
707,3,2184,2043,91,,
708,3,3868,2579,1942,,
709,4,3727,1621,1950,1271,
710,2,994,2738,,,
711,1,3832,,,,
712,4,205,1860,1403,3735,
713,2,3780,929,,,
714,3,3166,2275,1423,,
715,2,2008,201,,,
716,1,1469,,,,
717,2,3914,3347,,,
718,5,443,3169,3356,2159,1689
719,3,3454,1405,2986,,
720,2,1495,492,,,
721,5,1472,3018,3123,3596,3655
722,2,2338,1491,,,
723,1,2908,,,,
724,4,1599,72,691,1961,
725,5,2681,3655,1712,1198,3345
726,4,2492,3292,1980,914,
727,3,1582,2271,3908,,
728,1,3358,,,,
729,4,84,2622,3221,3449,
730,5,2435,2760,1082,1512,1299
731,5,2058,1736,1683,2657,1541
732,1,533,,,,
733,3,1971,2449,2995,,
734,4,3114,1860,1712,1142,
735,4,2461,2068,1317,1875,
736,4,3136,3295,3589,641,
737,2,3682,2319,,,
738,4,3906,954,2211,1478,
739,3,1464,214,1640,,
740,1,955,,,,
741,3,1637,1367,2597,,
742,4,1570,113,705,878,
743,1,386,,,,
744,3,3642,3180,1388,,
745,3,1292,1679,1720,,
746,2,1961,2771,,,
747,2,995,2667,,,
748,1,1148,,,,
749,4,1604,3517,2785,1122,
750,2,439,722,,,
751,5,1661,1957,2177,2620,1208
752,3,2322,3332,526,,
753,5,1469,2622,2666,2179,1033
754,2,1036,893,,,
755,5,692,2131,452,252,1002
756,2,1133,2508,,,
757,1,1002,,,,
758,2,934,1165,,,
759,1,3555,,,,
760,1,2492,,,,
761,3,2701,2424,330,,
762,3,2047,1836,2730,,
763,3,3682,643,3707,,
764,5,278,3671,3291,3931,1820
765,1,405,,,,
766,3,3264,2926,152,,
767,2,1589,2198,,,
768,3,2433,3637,2988,,
769,5,2376,1952,850,2004,3131
770,3,195,1417,280,,
771,5,1531,1221,1142,280,3803
772,4,3412,2383,286,3673,
773,2,2394,3723,,,
774,1,1191,,,,
775,4,1632,1003,3451,1723,
776,3,3451,670,3288,,
777,5,2420,149,498,437,1190
778,4,2021,2932,1650,2293,
779,4,515,1233,1337,2642,
780,4,342,2259,3178,957,
781,2,3579,3271,,,
782,1,3346,,,,
783,2,831,2820,,,
784,2,1804,18,,,
785,3,598,1634,1792,,
786,1,685,,,,
787,2,1924,1064,,,
788,1,854,,,,
789,2,816,3433,,,
790,3,3019,385,644,,
791,4,3720,3113,2593,127,
792,3,3236,3743,2811,,
793,3,2631,631,1077,,
794,1,1684,,,,
795,2,3313,2613,,,
796,2,2450,2906,,,
797,2,2337,862,,,
798,4,3589,1329,2119,2547,
799,2,2427,1110,,,
800,1,1401,,,,
801,5,809,449,220,1947,2331
802,4,502,2303,6,606,
803,1,3541,,,,
804,4,993,1951,1723,3017,
805,2,1771,2015,,,
806,2,3885,1879,,,
807,1,2261,,,,
808,5,3331,2060,3723,2611,245
809,1,984,,,,
810,1,469,,,,
811,2,254,148,,,
812,2,155,1228,,,
813,3,2459,1019,2741,,
814,2,2509,3475,,,
815,3,2440,1248,664,,
816,4,2703,2418,40,215,
817,4,1732,646,3469,418,
818,3,3671,3112,938,,
819,2,1214,1268,,,
820,1,1876,,,,
821,3,1766,1148,1528,,
822,2,1473,2788,,,
823,3,215,2359,1730,,
824,4,1150,499,3555,800,
825,4,1990,3617,1557,554,
826,3,2552,911,725,,
827,4,2038,3135,2998,3272,
828,2,693,363,,,
829,5,3778,2893,1764,2162,3184
830,1,2731,,,,
831,2,1060,244,,,
832,3,3548,2626,2443,,
833,1,1824,,,,
834,3,2788,1812,2406,,
835,1,3733,,,,
836,4,333,2536,3496,568,
837,4,3388,2084,2182,1699,
838,1,3272,,,,
839,2,1699,1824,,,
840,5,3290,2354,3043,2222,3930
841,1,1828,,,,
842,2,3128,3835,,,
843,5,988,185,3072,2236,3119
844,3,1359,2896,791,,
845,1,1251,,,,
846,3,2973,1565,362,,
847,2,993,3647,,,
848,5,1211,2101,3415,1622,1712
849,3,3325,755,3092,,
850,3,1925,1555,2311,,
851,3,998,2542,2450,,
852,2,1009,3362,,,
853,2,3390,675,,,
854,2,3064,3826,,,
855,2,1377,2753,,,
856,5,3666,1120,303,1601,2841
857,4,866,1211,326,2074,
858,1,2655,,,,
859,3,1416,1113,2757,,
860,3,173,2800,1132,,
861,5,3219,2348,2026,2591,3872
862,3,3209,1597,2034,,
863,5,1010,2549,780,713,1254
864,3,1991,2770,1579,,
865,5,3727,1850,1704,989,2904
866,5,1519,1592,2693,3109,1790
867,4,2358,3311,2835,1852,
868,1,3492,,,,
869,5,1978,1948,310,1572,1795
870,3,87,1185,1492,,
871,2,605,1434,,,
872,1,362,,,,
873,5,2101,2950,2833,3534,3073
874,5,1962,155,3938,260,2188
875,4,1019,3760,2513,1515,
876,3,2474,2206,2877,,
877,5,1474,2292,2454,597,2960
878,2,3515,951,,,
879,5,2584,2205,2396,1774,1208
880,3,1150,1653,3374,,
881,5,1015,2945,2517,1256,2030
882,4,3270,3764,3249,1080,
883,5,1103,1865,1811,1433,3166
884,5,1268,3033,763,2581,1177
885,5,3450,1330,1950,2351,1634
886,5,2196,1047,2532,2980,2513
887,5,3571,1906,3832,3451,3732
888,5,3746,2813,1759,1681,170
889,4,1975,596,426,2289,
890,1,3651,,,,
891,3,1024,2668,839,,
892,5,3612,927,1801,1056,2041
893,3,596,748,3135,,
894,2,2493,2058,,,
895,1,2374,,,,
896,1,1434,,,,
897,5,2973,288,3169,3293,111
898,1,2789,,,,
899,4,143,1565,3537,2240,
900,1,3685,,,,
901,1,2218,,,,
902,4,782,2368,1097,2983,
903,4,3090,1964,388,1298,
904,1,2771,,,,
905,3,924,788,2172,,
906,5,1878,2576,1352,842,1035
907,4,2976,3111,3701,2195,
908,4,1417,1922,870,2394,
909,2,3297,3506,,,
910,2,1934,3560,,,
911,5,1741,1176,982,3744,2362
912,2,2635,1461,,,
913,1,100,,,,
914,1,642,,,,
915,3,27,1012,3037,,
916,4,1101,3334,1584,1151,
917,1,3914,,,,
918,5,3204,1166,3479,521,3727
919,1,1205,,,,
920,4,2522,1318,1058,1359,
921,2,3890,1226,,,
922,1,372,,,,
923,2,2639,2300,,,
924,2,2160,2674,,,
925,2,460,646,,,
926,5,2788,508,1770,2434,3612
927,4,3655,1026,61,3905,
928,2,181,174,,,
929,1,1340,,,,
930,5,1524,1427,2531,1640,1337
931,4,187,1024,3464,861,
932,4,2491,2464,300,2341,
933,2,2808,2761,,,
934,3,1800,3534,2510,,
935,5,2059,1463,3287,245,1553
936,1,659,,,,
937,1,3641,,,,
938,1,3788,,,,
939,5,2588,615,2364,2098,2755
940,4,1209,1379,1798,2737,
941,1,1995,,,,
942,3,1029,530,3149,,
943,5,3297,632,3363,727,2393
944,1,1041,,,,
945,5,1221,1305,3178,3473,2203
946,1,1871,,,,
947,3,930,980,1028,,
948,4,3732,3253,70,87,
949,5,1722,2174,1064,3028,3416
950,2,3589,712,,,
951,4,1260,2630,591,2432,
952,2,3037,2815,,,
953,5,1167,122,3384,391,2295
954,4,3799,866,765,123,
955,2,1521,1308,,,
956,1,759,,,,
957,4,3180,3319,3890,1602,
958,2,1794,460,,,
959,3,1290,541,1062,,
960,5,2654,3311,3357,3463,2712
961,3,923,2898,2268,,
962,5,3350,2960,1683,196,1837
963,1,1347,,,,
964,3,3530,3795,2377,,
965,2,268,3783,,,
966,5,945,557,1066,3602,103
967,3,2537,1215,360,,
968,2,147,3536,,,
969,5,541,3791,1580,3224,2383
970,2,2136,659,,,
971,2,700,363,,,
972,3,1840,1475,1040,,
973,4,236,328,3677,641,
974,5,499,1183,2415,3175,2130
975,2,2924,413,,,
976,4,1311,1162,3777,1883,
977,5,2282,2666,233,1316,2808
978,4,2933,616,2481,476,
979,2,328,1724,,,
980,2,1719,2668,,,
981,1,780,,,,
982,3,2003,3461,1618,,
983,2,303,3518,,,
984,2,449,1655,,,
985,1,3085,,,,
986,3,912,1930,2411,,
987,5,1601,2942,3770,1790,1406
988,3,134,1575,1915,,
989,2,3015,277,,,
990,2,3154,2985,,,
991,3,2806,2465,194,,
992,4,2883,428,3658,3053,
993,5,1671,1259,2045,3123,2871
